../../03 Data/DOTA_tennis-court/P0142.png,212.0,463.99997,194.84677,374.19778,243.0,364.99997,260.15323,454.80215,tennis-court,79.18612289428711
../../03 Data/DOTA_tennis-court/P0142.png,315.00003,316.00003,295.7266,222.67606,344.90097,212.52048,364.1744,305.84445,tennis-court,78.33122444152832
../../03 Data/DOTA_tennis-court/P0142.png,253.0,324.00003,237.27454,231.61288,284.27454,223.61288,300.0,316.00003,tennis-court,80.34010601043701
../../03 Data/DOTA_tennis-court/P0142.png,195.0,333.00003,178.95303,243.7388,222.0,236.00003,238.04697,325.26126,tennis-court,79.80849838256836
../../03 Data/DOTA_tennis-court/P0144.png,258.05884,417.23535,253.0,397.00006,297.0,386.00006,302.05884,406.23535,tennis-court,-14.03624439239502
../../03 Data/DOTA_tennis-court/P0144.png,191.76472,433.05887,187.00002,414.00003,231.00002,403.00003,235.76472,422.05887,tennis-court,-14.03624439239502
../../03 Data/DOTA_tennis-court/P0144.png,251.00002,390.00003,246.38228,370.1437,290.00006,360.00003,294.6178,379.85635,tennis-court,-13.091893196105957
../../03 Data/DOTA_tennis-court/P0144.png,185.05882,406.23532,179.99998,386.00003,223.99998,375.00003,229.05882,395.23532,tennis-court,-14.03624439239502
../../03 Data/DOTA_tennis-court/P0151.png,453.97876,528.1506,452.97876,488.15057,539.0,486.00006,540.0,526.00006,tennis-court,-1.432096242904663
../../03 Data/DOTA_tennis-court/P0151.png,448.0,476.0,448.0,434.0,539.0,434.0,539.0,476.0,tennis-court,0.0
../../03 Data/DOTA_tennis-court/P0151.png,449.0,425.99997,447.60272,385.01352,536.0,381.99997,537.3973,422.98642,tennis-court,-1.952508807182312
../../03 Data/DOTA_tennis-court/P0152.png,372.0,485.99997,342.0,449.99997,358.32788,436.3934,388.32788,472.3934,tennis-court,50.19442367553711
../../03 Data/DOTA_tennis-court/P0152.png,504.00003,470.00003,475.51224,434.3903,491.36588,421.70737,519.85364,457.3171,tennis-court,51.34019470214844
../../03 Data/DOTA_tennis-court/P0152.png,481.00003,488.00006,452.41464,452.26837,469.00003,439.00006,497.58542,474.73175,tennis-court,51.34019470214844
../../03 Data/DOTA_tennis-court/P0152.png,460.00003,506.00003,430.85074,469.81473,448.00003,456.00003,477.14932,492.18533,tennis-court,51.14662551879883
../../03 Data/DOTA_tennis-court/P0152.png,437.36002,523.48004,410.00003,487.00006,426.64005,474.52008,454.00003,511.00006,tennis-court,53.130104064941406
../../03 Data/DOTA_tennis-court/P0152.png,415.0,542.00006,385.4572,505.32623,402.00006,492.00006,431.54285,528.6739,tennis-court,51.14662551879883
../../03 Data/DOTA_tennis-court/P0152.png,459.00003,414.00003,431.00003,379.00003,446.12198,366.9025,474.12198,401.9025,tennis-court,51.34019088745117
../../03 Data/DOTA_tennis-court/P0152.png,436.35388,432.16928,408.35388,396.16928,424.00006,384.00003,452.00006,420.00003,tennis-court,52.12501525878906
../../03 Data/DOTA_tennis-court/P0152.png,415.99997,450.0,386.89835,415.8808,401.99997,403.0,431.1016,437.1192,tennis-court,49.53777313232422
../../03 Data/DOTA_tennis-court/P0152.png,394.00006,467.00006,365.00006,432.00006,380.28082,419.33887,409.28082,454.33887,tennis-court,50.3558235168457
../../03 Data/DOTA_tennis-court/P0176.png,251.98,558.86,171.99998,557.0,175.99998,385.0,255.98,386.86,tennis-court,-88.66777801513672
../../03 Data/DOTA_tennis-court/P0176.png,369.00003,561.0,288.92233,558.6722,293.92233,386.67218,374.00003,389.0,tennis-court,-88.33489227294922
../../03 Data/DOTA_tennis-court/P0176.png,486.00006,564.0,404.9547,562.56976,408.00006,389.99994,489.0454,391.43018,tennis-court,-88.98900604248047
../../03 Data/DOTA_tennis-court/P0176.png,601.98,566.86,522.0,565.0,526.02,392.14,606.0,394.0,tennis-court,-88.66777801513672
../../03 Data/DOTA_tennis-court/P0176.png,609.99994,288.0,529.9875,286.98718,532.15204,115.98926,612.1645,117.002075,tennis-court,-89.27477264404297
../../03 Data/DOTA_tennis-court/P0176.png,493.9583,286.4257,411.0,284.0,416.0,112.99997,498.9583,115.42566,tennis-court,-88.32516479492188
../../03 Data/DOTA_tennis-court/P0176.png,376.00006,284.99997,295.0202,283.12762,299.0202,110.127625,380.00006,111.99997,tennis-court,-88.67548370361328
../../03 Data/DOTA_tennis-court/P0176.png,259.0,281.00003,177.99779,279.0941,182.00003,109.00003,263.00226,110.905975,tennis-court,-88.65210723876953
../../03 Data/DOTA_tennis-court/P0200.png,578.936,628.8599,496.0001,626.00006,502.00006,452.00006,584.9359,454.85992,tennis-court,-88.02507019042969
../../03 Data/DOTA_tennis-court/P0200.png,707.99304,629.4045,627.0,627.99994,630.00696,454.5954,711.0,455.99994,tennis-court,-89.00653076171875
../../03 Data/DOTA_tennis-court/P0200.png,426.99997,328.99994,346.95004,326.9734,351.38016,151.98431,431.43008,154.01086,tennis-court,-88.5497817993164
../../03 Data/DOTA_tennis-court/P0200.png,300.99997,326.0,217.99765,324.10278,222.00003,149.0,305.00235,150.89722,tennis-court,-88.69060516357422
../../03 Data/DOTA_tennis-court/P0200.png,578.00867,329.47433,494.99997,329.0,496.0,154.0,579.00867,154.47433,tennis-court,-89.67259979248047
../../03 Data/DOTA_tennis-court/P0200.png,704.6996,332.0175,622.6509,329.96628,627.0,156.00003,709.0487,158.05124,tennis-court,-88.56790161132812
../../03 Data/DOTA_tennis-court/P0200.png,833.9596,335.3977,751.0,333.00003,756.0,160.0,838.9596,162.39767,tennis-court,-88.34451293945312
../../03 Data/DOTA_tennis-court/P0200.png,964.00006,338.0,880.998,336.09192,884.998,162.09192,968.00006,164.0,tennis-court,-88.68309020996094
../../03 Data/DOTA_tennis-court/P0200.png,838.00006,631.0,754.00006,630.0,756.05975,456.9889,840.05975,457.9889,tennis-court,-89.31793975830078
../../03 Data/DOTA_tennis-court/P0200.png,404.0031,626.8637,322.0,625.00006,326.0,449.00006,408.0031,450.8637,tennis-court,-88.69805145263672
../../03 Data/DOTA_tennis-court/P0203.png,717.7883,429.99506,632.7883,427.99506,637.0,249.00006,722.0,251.00006,tennis-court,-88.65210723876953
../../03 Data/DOTA_tennis-court/P0203.png,609.0,427.00003,523.0,424.00003,529.2451,244.97372,615.2451,247.97372,tennis-court,-88.00211334228516
../../03 Data/DOTA_tennis-court/P0203.png,501.85947,423.0432,415.85947,421.0432,420.00003,243.0,506.00003,245.0,tennis-court,-88.66777801513672
../../03 Data/DOTA_tennis-court/P0203.png,363.9716,419.8482,279.00003,417.0,285.02847,237.1518,370.00003,240.0,tennis-court,-88.08018493652344
